polyid,alpha,I_index,flowtotalcnt,flowtotallength
5653,823.8826872619017,8.0,36.0,193.28794877904684
5654,823.8826872619017,7.0,15.0,91.83486413550966
5655,823.8826872619017,10.0,67.0,338.5910181294088
5656,823.8826872619017,9.0,55.0,264.83072565123837
5657,823.8826872619017,12.0,83.0,492.4672363443896
5658,823.8826872619017,9.0,45.0,260.30884416260875
5659,823.8826872619017,9.0,60.0,291.7845097475802
5660,823.8826872619017,9.0,61.0,272.1017512688265
5661,823.8826872619017,9.0,59.0,320.08151209287024
5662,823.8826872619017,12.0,89.0,535.5353864090143
5663,823.8826872619017,11.0,70.0,396.76156519834706
5664,823.8826872619017,8.0,34.0,155.02881661270774
5665,823.8826872619017,9.0,50.0,264.03500874787613
5666,823.8826872619017,6.0,24.0,107.77983017400231
5667,823.8826872619017,9.0,94.0,431.60781389097775
5668,823.8826872619017,8.0,37.0,163.5297305124867
5669,823.8826872619017,9.0,101.0,472.78090629157794
5670,823.8826872619017,8.0,45.0,217.00625251847794
5671,823.8826872619017,11.0,84.0,444.70354791689897
5672,823.8826872619017,10.0,60.0,341.91497710767743
5673,823.8826872619017,7.0,36.0,137.21311898039028
5674,823.8826872619017,8.0,44.0,206.11772373414541
5675,823.8826872619017,13.0,126.0,647.2806867459948
5676,823.8826872619017,14.0,132.0,682.8591454425091
5677,823.8826872619017,11.0,129.0,580.6485263717561
5678,823.8826872619017,12.0,152.0,760.1742753903682
5679,823.8826872619017,15.0,403.0,1968.0561951004006
5680,823.8826872619017,15.0,148.0,796.1665188030456
5681,823.8826872619017,15.0,151.0,798.3584109549809
5682,823.8826872619017,12.0,103.0,485.130066450874
5683,823.8826872619017,9.0,84.0,354.9523799808713
5684,823.8826872619017,12.0,76.0,429.983093810263
5685,823.8826872619017,9.0,49.0,250.26999089868747
5686,823.8826872619017,9.0,35.0,196.76105796249698
5687,823.8826872619017,10.0,72.0,382.2527730085018
5688,823.8826872619017,11.0,86.0,470.194333449495
5689,823.8826872619017,11.0,84.0,508.69050909128777
5690,823.8826872619017,9.0,52.0,310.65369171682784
5694,823.8826872619017,2.0,2.0,4.413516587275741
5697,823.8826872619017,1.0,1.0,7.484443174004758
5698,823.8826872619017,2.0,3.0,10.748411944698528
5699,823.8826872619017,2.0,2.0,13.351360044890125
5700,823.8826872619017,3.0,3.0,25.54872194683859
5702,823.8826872619017,2.0,4.0,26.00541858513604
5703,823.8826872619017,4.0,4.0,50.1705784269289
5704,823.8826872619017,3.0,3.0,30.241481456945497
5705,823.8826872619017,10.0,12.0,139.52888787048573
5706,823.8826872619017,2.0,2.0,21.448346032916803
5711,823.8826872619017,2.0,3.0,19.009808329122656
5714,823.8826872619017,1.0,1.0,7.978084799776445
5716,823.8826872619017,3.0,3.0,38.31144489516608
5717,823.8826872619017,3.0,3.0,35.401988406776056
5718,823.8826872619017,2.0,3.0,23.985817227957813
5719,823.8826872619017,2.0,2.0,28.439982228856007
5720,823.8826872619017,5.0,5.0,27.713775124258515
5725,823.8826872619017,2.0,2.0,18.483964224997813
5726,823.8826872619017,7.0,9.0,120.21540559947871
5727,823.8826872619017,7.0,12.0,130.89157108863088
5731,823.8826872619017,1.0,1.0,2.1865871770035277
5734,823.8826872619017,2.0,3.0,26.724759451556356
5736,823.8826872619017,1.0,1.0,4.846311435261733
5737,823.8826872619017,1.0,1.0,9.009845427836005
5739,823.8826872619017,7.0,11.0,154.20720690232858
5740,823.8826872619017,10.0,19.0,182.06198814984882
5741,823.8826872619017,3.0,6.0,16.757668062324143
5742,823.8826872619017,3.0,8.0,35.044385118521184
5743,823.8826872619017,6.0,13.0,86.46555996184044
5744,823.8826872619017,1.0,1.0,16.368867652583507
5746,823.8826872619017,2.0,2.0,14.915687936948457
5749,823.8826872619017,5.0,6.0,81.73112051075141
5750,823.8826872619017,4.0,8.0,33.10234995297584
5751,823.8826872619017,1.0,1.0,2.5839423822326397
5754,823.8826872619017,7.0,18.0,152.07747080061498
5755,823.8826872619017,5.0,14.0,68.6150556591112
5756,823.8826872619017,6.0,16.0,74.25358985336075
5757,823.8826872619017,4.0,15.0,66.37833925120442
5758,823.8826872619017,7.0,18.0,142.10727966550508
5759,823.8826872619017,6.0,25.0,153.91619501232233
5760,823.8826872619017,9.0,50.0,303.16765982985686
5761,823.8826872619017,11.0,56.0,337.0508617186749
5762,823.8826872619017,8.0,22.0,130.7108188677176
5763,823.8826872619017,9.0,51.0,266.9082055132726
5764,823.8826872619017,10.0,66.0,376.3684346406499
5765,823.8826872619017,11.0,71.0,405.7163410646417
5766,823.8826872619017,14.0,145.0,863.9221431785442
5767,823.8826872619017,11.0,76.0,437.4600181507692
5768,823.8826872619017,13.0,179.0,863.2184933595489
5769,823.8826872619017,9.0,72.0,317.2264491347185
5770,823.8826872619017,7.0,15.0,103.00213114449859
5771,823.8826872619017,10.0,95.0,480.4565300511763
5772,823.8826872619017,4.0,9.0,24.26927395209507
5773,823.8826872619017,7.0,23.0,133.2742543677476
5774,823.8826872619017,7.0,21.0,98.00171554923908
5775,823.8826872619017,10.0,47.0,244.65699383954885
5777,823.8826872619017,9.0,44.0,217.84261035577413
5778,823.8826872619017,3.0,7.0,37.6712216875703
5779,823.8826872619017,10.0,43.0,241.94698942538892
5780,823.8826872619017,9.0,32.0,166.60891942977753
5781,823.8826872619017,12.0,117.0,638.1641616292798
5782,823.8826872619017,12.0,91.0,519.9959883483845
5783,823.8826872619017,10.0,92.0,403.7027161945447
5784,823.8826872619017,12.0,75.0,406.2405266288607
5785,823.8826872619017,13.0,183.0,865.7613742713502
5786,823.8826872619017,6.0,19.0,70.51066189903493
5787,823.8826872619017,7.0,34.0,156.7517161469293
5788,823.8826872619017,6.0,19.0,90.90437340235141
5789,823.8826872619017,11.0,78.0,398.3060197710365
5791,823.8826872619017,3.0,7.0,34.172328403925135
5792,823.8826872619017,8.0,41.0,260.7442806641436
5793,823.8826872619017,9.0,41.0,222.4872693843671
5794,823.8826872619017,9.0,60.0,313.8368922004551
5795,823.8826872619017,6.0,9.0,60.99963046765924
5796,823.8826872619017,7.0,20.0,102.58844318134504
5797,823.8826872619017,0.0,1.0,0.734832118843653
5798,823.8826872619017,3.0,10.0,29.771936318182963
5799,823.8826872619017,1.0,1.0,1.7859702436620963
5800,823.8826872619017,3.0,6.0,22.979789273640208
5801,823.8826872619017,1.0,2.0,3.0010946418544187
5804,823.8826872619017,3.0,7.0,19.441161066486174
5810,823.8826872619017,1.0,1.0,2.4181882914146193
5817,823.8826872619017,1.0,1.0,14.363690093949893
5818,823.8826872619017,2.0,2.0,6.18332535859633
5820,823.8826872619017,6.0,8.0,90.92049623177765
5823,823.8826872619017,3.0,3.0,34.875065593232726
5824,823.8826872619017,1.0,1.0,7.4890584566432405
5825,823.8826872619017,1.0,1.0,13.839685778417406
5826,823.8826872619017,7.0,9.0,62.458027985428444
5830,823.8826872619017,1.0,1.0,7.348144324491888
5831,823.8826872619017,5.0,5.0,71.97172880696587
5834,823.8826872619017,1.0,1.0,26.13871488712
5838,823.8826872619017,3.0,3.0,40.39872190591869
5843,823.8826872619017,1.0,1.0,1.5377203553732168
5844,823.8826872619017,1.0,1.0,2.053499312332359
5846,823.8826872619017,5.0,9.0,57.49730430067157
5848,823.8826872619017,2.0,2.0,8.767622930603741
5849,823.8826872619017,3.0,3.0,23.90599607631885
5850,823.8826872619017,3.0,4.0,54.138521143931676
5853,823.8826872619017,2.0,2.0,13.52362302890317
5856,823.8826872619017,1.0,1.0,3.21472475459925
5857,823.8826872619017,2.0,2.0,6.540907083382039
5858,823.8826872619017,1.0,2.0,10.114206198051454
5859,823.8826872619017,1.0,1.0,3.1164218834348785
5860,823.8826872619017,6.0,19.0,106.51335855607172
5861,823.8826872619017,8.0,27.0,154.66844817447043
5862,823.8826872619017,6.0,15.0,72.45714860786896
5863,823.8826872619017,7.0,19.0,109.720799550993
5864,823.8826872619017,6.0,32.0,148.07774703078636
5865,823.8826872619017,6.0,15.0,97.98033824598315
5866,823.8826872619017,11.0,46.0,299.14440687528423
5867,823.8826872619017,12.0,77.0,435.806616234894
5868,823.8826872619017,7.0,19.0,118.46428961176154
5869,823.8826872619017,6.0,20.0,100.28246322738809
5870,823.8826872619017,11.0,26.0,263.64920258814533
5872,823.8826872619017,1.0,1.0,7.03758336280256
5873,823.8826872619017,13.0,80.0,516.8688012811534
5874,823.8826872619017,12.0,226.0,991.8691325334282
5875,823.8826872619017,11.0,71.0,355.33470289634306
5876,823.8826872619017,9.0,45.0,233.32917942205586
5877,823.8826872619017,9.0,81.0,380.53625587963967
5878,823.8826872619017,13.0,100.0,580.8445185507923
5879,823.8826872619017,2.0,2.0,27.340883882134825
5880,823.8826872619017,4.0,10.0,36.718255762583084
5881,823.8826872619017,9.0,56.0,250.551364333405
5882,823.8826872619017,10.0,55.0,294.5693574984465
5883,823.8826872619017,10.0,100.0,508.6939911899299
5884,823.8826872619017,10.0,61.0,325.6757431044076
5885,823.8826872619017,12.0,135.0,708.8848365448601
5886,823.8826872619017,11.0,112.0,545.3150981224913
5887,823.8826872619017,12.0,127.0,636.5985594109914
5888,823.8826872619017,14.0,313.0,1601.301545232356
5889,823.8826872619017,11.0,86.0,453.43061070812627
5890,823.8826872619017,12.0,104.0,504.3065797963002
5891,823.8826872619017,10.0,76.0,292.5610862116633
5892,823.8826872619017,6.0,18.0,98.99590890873543
5893,823.8826872619017,8.0,55.0,200.95180146593214
5894,823.8826872619017,9.0,33.0,166.4529969967816
5895,823.8826872619017,7.0,21.0,120.11139984491446
5897,823.8826872619017,4.0,5.0,18.304382182919234
5898,823.8826872619017,5.0,11.0,66.00019838695856
5899,823.8826872619017,4.0,9.0,59.212944093415146
5900,823.8826872619017,3.0,4.0,19.072478580403303
5901,823.8826872619017,3.0,3.0,11.676430954935107
5902,823.8826872619017,4.0,8.0,41.37558747560736
5903,823.8826872619017,6.0,15.0,82.26009527270061
5904,823.8826872619017,9.0,22.0,175.8462120901206
5905,823.8826872619017,8.0,15.0,114.3584075561596
5906,823.8826872619017,3.0,6.0,34.342801661485424
5907,823.8826872619017,3.0,6.0,32.07503313145856
5908,823.8826872619017,1.0,1.0,6.375517656257857
5909,823.8826872619017,2.0,3.0,28.455332531268517
5910,823.8826872619017,5.0,6.0,76.32854013133017
5912,823.8826872619017,1.0,1.0,3.878919777434859
5914,823.8826872619017,2.0,3.0,29.286754801696553
5918,823.8826872619017,1.0,1.0,2.6122729108669693
5923,823.8826872619017,3.0,3.0,16.56617461994882
5925,823.8826872619017,1.0,1.0,13.251241859411888
5926,823.8826872619017,4.0,5.0,47.957274795876174
5929,823.8826872619017,2.0,2.0,19.34291979048525
5931,823.8826872619017,2.0,2.0,9.414483225528407
5932,823.8826872619017,4.0,5.0,28.631751275097617
5933,823.8826872619017,2.0,2.0,55.75368630808464
5936,823.8826872619017,1.0,1.0,7.1968093036040255
5937,823.8826872619017,4.0,5.0,54.61541885752132
5938,823.8826872619017,2.0,2.0,46.738640037284604
5943,823.8826872619017,3.0,4.0,42.03210471634013
5944,823.8826872619017,1.0,1.0,5.237434338695936
5953,823.8826872619017,2.0,2.0,4.172588109246492
5954,823.8826872619017,7.0,19.0,168.5837024092157
5955,823.8826872619017,7.0,12.0,81.21024288493733
5956,823.8826872619017,1.0,1.0,36.27495082015048
5959,823.8826872619017,3.0,3.0,20.12692979528453
5962,823.8826872619017,1.0,1.0,4.808498437355548
5963,823.8826872619017,8.0,17.0,110.88154678870632
5964,823.8826872619017,10.0,34.0,247.7771429026119
5965,823.8826872619017,1.0,2.0,13.895808592690026
5966,823.8826872619017,9.0,31.0,177.88543636722693
5967,823.8826872619017,7.0,17.0,112.96696077882511
5968,823.8826872619017,7.0,14.0,111.69625015928169
5969,823.8826872619017,9.0,29.0,202.5796019238383
5970,823.8826872619017,7.0,25.0,159.79023213996683
5971,823.8826872619017,9.0,55.0,294.4051880934432
5972,823.8826872619017,13.0,103.0,567.3479326102105
5973,823.8826872619017,9.0,39.0,213.0978259136091
5974,823.8826872619017,7.0,23.0,111.18621840328377
5975,823.8826872619017,12.0,83.0,427.8226949252357
5976,823.8826872619017,3.0,5.0,27.25765920651533
5977,823.8826872619017,6.0,24.0,121.12720953467806
5978,823.8826872619017,9.0,44.0,247.48259367164346
5979,823.8826872619017,9.0,58.0,303.00812936301725
5980,823.8826872619017,7.0,22.0,115.92035420120214
5981,823.8826872619017,11.0,65.0,424.23954985753033
5982,823.8826872619017,8.0,31.0,169.8057412628127
5983,823.8826872619017,11.0,91.0,450.28962516596005
5984,823.8826872619017,3.0,5.0,29.19840602728448
5985,823.8826872619017,7.0,27.0,139.47291092955194
5986,823.8826872619017,7.0,27.0,151.59666532808868
5987,823.8826872619017,10.0,40.0,286.15161189367234
5988,823.8826872619017,4.0,10.0,48.644587959323005
5989,823.8826872619017,10.0,52.0,281.62869874506777
5990,823.8826872619017,3.0,6.0,35.788257533244064
5991,823.8826872619017,9.0,51.0,276.19918682230417
5992,823.8826872619017,8.0,50.0,210.33085991464534
5993,823.8826872619017,7.0,18.0,105.32483013965937
5994,823.8826872619017,8.0,22.0,132.31836885236893
5995,823.8826872619017,9.0,45.0,220.03845022460837
5996,823.8826872619017,11.0,83.0,373.06165355118117
5997,823.8826872619017,11.0,112.0,493.20143503741383
5998,823.8826872619017,8.0,46.0,219.57763303065946
5999,823.8826872619017,15.0,142.0,825.2269685982499
6000,823.8826872619017,13.0,130.0,597.4738257529186
6001,823.8826872619017,9.0,70.0,316.5752216220314
6003,823.8826872619017,7.0,17.0,100.0118960732461
6004,823.8826872619017,5.0,10.0,50.44871782626808
6005,823.8826872619017,4.0,7.0,27.78423030579735
6007,823.8826872619017,5.0,14.0,93.92003328119321
6008,823.8826872619017,7.0,25.0,120.32193430987518
6009,823.8826872619017,5.0,11.0,80.04762323519824
6010,823.8826872619017,3.0,3.0,17.19197403256053
6011,823.8826872619017,1.0,1.0,3.0081972101538805
6013,823.8826872619017,5.0,5.0,68.40703888081327
6014,823.8826872619017,7.0,11.0,99.9236128785322
6015,823.8826872619017,3.0,4.0,22.89556800845577
6017,823.8826872619017,2.0,2.0,19.543646214723253
6021,823.8826872619017,2.0,2.0,9.730501613207842
6022,823.8826872619017,1.0,1.0,3.7998825346655094
6025,823.8826872619017,1.0,1.0,21.62706825005259
6032,823.8826872619017,2.0,2.0,9.948271264797775
6037,823.8826872619017,2.0,2.0,28.36249196117525
6039,823.8826872619017,1.0,1.0,6.932195810523101
6043,823.8826872619017,1.0,1.0,8.125765523820167
6046,823.8826872619017,2.0,2.0,22.69478750597242
6048,823.8826872619017,1.0,1.0,4.8005836661597705
6050,823.8826872619017,1.0,1.0,4.647421349780026
6057,823.8826872619017,1.0,1.0,13.734803460739109
6059,823.8826872619017,7.0,14.0,104.2854284948849
6060,823.8826872619017,3.0,3.0,28.853507925163097
6064,823.8826872619017,3.0,3.0,19.614499728984477
6065,823.8826872619017,3.0,3.0,25.006088856328258
6066,823.8826872619017,7.0,14.0,123.12756101789083
6067,823.8826872619017,6.0,9.0,55.43730143608156
6068,823.8826872619017,6.0,17.0,104.62205686532623
6069,823.8826872619017,4.0,7.0,31.99631286540481
6070,823.8826872619017,5.0,10.0,66.81819432577741
6071,823.8826872619017,1.0,1.0,5.262664616555335
6072,823.8826872619017,7.0,16.0,87.45912089800746
6073,823.8826872619017,11.0,29.0,224.78472037398237
6074,823.8826872619017,7.0,25.0,141.872478087354
6075,823.8826872619017,6.0,15.0,71.68018177325982
6076,823.8826872619017,6.0,19.0,93.52725121097981
6077,823.8826872619017,3.0,8.0,20.309033259925076
6078,823.8826872619017,2.0,2.0,18.807290348458018
6079,823.8826872619017,8.0,56.0,270.43843036777207
6080,823.8826872619017,11.0,67.0,321.025006063606
6081,823.8826872619017,13.0,88.0,551.5722770806974
6082,823.8826872619017,6.0,20.0,95.95595845286906
6083,823.8826872619017,8.0,52.0,198.51242025756
6084,823.8826872619017,7.0,21.0,127.91781820853595
6085,823.8826872619017,10.0,75.0,363.98190691823254
6086,823.8826872619017,9.0,67.0,329.3872134320103
6087,823.8826872619017,13.0,127.0,642.0354750910554
6088,823.8826872619017,11.0,62.0,355.1061880243881
6089,823.8826872619017,11.0,83.0,395.0583100083593
6090,823.8826872619017,10.0,79.0,394.5014609006462
6091,823.8826872619017,10.0,88.0,468.2569773590796
6092,823.8826872619017,10.0,39.0,230.234510614686
6093,823.8826872619017,10.0,89.0,439.8419554316398
6094,823.8826872619017,9.0,80.0,418.89241303058265
6095,823.8826872619017,11.0,97.0,473.3513875712072
6096,823.8826872619017,7.0,16.0,102.97330154982569
6097,823.8826872619017,11.0,121.0,567.5023014170863
6098,823.8826872619017,12.0,120.0,681.2962573710845
6099,823.8826872619017,10.0,47.0,249.60174813836727
6100,823.8826872619017,7.0,39.0,168.10830588546895
6101,823.8826872619017,9.0,48.0,224.36494809479242
6102,823.8826872619017,9.0,61.0,241.600983074696
6103,823.8826872619017,8.0,43.0,186.50286328594927
6104,823.8826872619017,17.0,168.0,939.440790083166
6105,823.8826872619017,15.0,221.0,1138.8343577466383
6106,823.8826872619017,13.0,148.0,711.0068370500637
6107,823.8826872619017,5.0,23.0,100.95862799597127
6109,823.8826872619017,1.0,3.0,4.96284674900536
6110,823.8826872619017,1.0,2.0,12.82714135770592
6111,823.8826872619017,1.0,1.0,1.3822383899523052
6113,823.8826872619017,4.0,8.0,39.091782234074834
6114,823.8826872619017,4.0,8.0,32.84117227063759
6115,823.8826872619017,4.0,8.0,52.06019024382066
6117,823.8826872619017,1.0,1.0,12.583824616482925
6119,823.8826872619017,2.0,2.0,27.834722710927046
6120,823.8826872619017,8.0,20.0,134.81606212550565
6121,823.8826872619017,10.0,19.0,180.60288853241536
6129,823.8826872619017,1.0,1.0,3.0708122443462993
6138,823.8826872619017,1.0,1.0,8.79325200513076
6143,823.8826872619017,1.0,1.0,12.687631107567412
6148,823.8826872619017,1.0,1.0,15.951506253314216
6149,823.8826872619017,1.0,1.0,6.42501933427765
6152,823.8826872619017,2.0,2.0,13.97757556667703
6154,823.8826872619017,3.0,3.0,49.71563581445145
6155,823.8826872619017,1.0,1.0,21.04724638108934
6164,823.8826872619017,3.0,5.0,20.161054337562565
6168,823.8826872619017,5.0,5.0,35.79740073640277
6170,823.8826872619017,8.0,15.0,142.75312362852722
6171,823.8826872619017,6.0,9.0,79.21905977200764
6172,823.8826872619017,6.0,10.0,78.22573427772595
6173,823.8826872619017,4.0,4.0,35.03853221398618
6174,823.8826872619017,3.0,3.0,41.54570365704361
6175,823.8826872619017,2.0,2.0,16.789874645978042
6176,823.8826872619017,5.0,9.0,46.917618371624386
6177,823.8826872619017,2.0,3.0,24.10147277629832
6178,823.8826872619017,9.0,49.0,279.8505169846182
6179,823.8826872619017,11.0,50.0,358.7346178562616
6180,823.8826872619017,9.0,34.0,197.48147424230388
6181,823.8826872619017,9.0,24.0,171.01988596986172
6182,823.8826872619017,4.0,5.0,33.87089507317184
6183,823.8826872619017,5.0,16.0,88.21431949576989
6184,823.8826872619017,9.0,42.0,247.26714094648892
6185,823.8826872619017,13.0,56.0,363.568137364469
6186,823.8826872619017,10.0,56.0,270.37717831469445
6187,823.8826872619017,13.0,98.0,508.3576065536022
6188,823.8826872619017,4.0,4.0,23.278026652892205
6189,823.8826872619017,10.0,57.0,275.92248680484823
6191,823.8826872619017,9.0,53.0,241.2731445273454
6192,823.8826872619017,10.0,53.0,272.1715660977414
6193,823.8826872619017,7.0,42.0,157.10400433862193
6194,823.8826872619017,8.0,16.0,113.58471586958123
6195,823.8826872619017,11.0,97.0,444.063030614333
6196,823.8826872619017,7.0,43.0,225.96200332494288
6197,823.8826872619017,10.0,57.0,314.3101640224412
6198,823.8826872619017,7.0,38.0,157.33179860375833
6199,823.8826872619017,10.0,61.0,303.9900011718385
6200,823.8826872619017,6.0,27.0,166.35363792020303
6201,823.8826872619017,11.0,87.0,399.69584092622625
6202,823.8826872619017,7.0,22.0,99.84947460568482
6203,823.8826872619017,7.0,29.0,133.003381739023
6204,823.8826872619017,11.0,100.0,492.0553435819196
6205,823.8826872619017,8.0,21.0,97.03723632238054
6206,823.8826872619017,13.0,112.0,584.710413239753
6207,823.8826872619017,9.0,82.0,335.17631134440774
6208,823.8826872619017,12.0,133.0,653.2561478682208
6209,823.8826872619017,8.0,31.0,160.16020789325017
6210,823.8826872619017,18.0,245.0,1381.2595694666395
6211,823.8826872619017,12.0,97.0,461.52373528539744
6212,823.8826872619017,11.0,77.0,358.60154608818505
6213,823.8826872619017,11.0,82.0,412.36072196758977
6214,823.8826872619017,4.0,6.0,39.33166579588174
6215,823.8826872619017,4.0,9.0,48.513532020206114
6216,823.8826872619017,6.0,19.0,120.80090502778835
6217,823.8826872619017,7.0,23.0,169.09332780295907
6218,823.8826872619017,5.0,11.0,48.07490452995195
6219,823.8826872619017,1.0,1.0,2.5586436976897113
6220,823.8826872619017,1.0,1.0,4.182016767133222
6222,823.8826872619017,3.0,3.0,15.985249046517906
6224,823.8826872619017,5.0,9.0,69.6902527421841
6225,823.8826872619017,5.0,10.0,72.96052546975946
6226,823.8826872619017,3.0,3.0,19.55732481985308
6227,823.8826872619017,2.0,2.0,15.08715787768675
6228,823.8826872619017,5.0,7.0,45.95065578713485
6229,823.8826872619017,3.0,4.0,21.28352569395329
6230,823.8826872619017,1.0,1.0,7.669307591532756
6231,823.8826872619017,2.0,2.0,11.194556883818375
6232,823.8826872619017,1.0,1.0,15.286478555264654
6233,823.8826872619017,1.0,2.0,19.440827354219355
6235,823.8826872619017,1.0,1.0,3.644498762399169
6258,823.8826872619017,1.0,1.0,2.048228153880133
6259,823.8826872619017,1.0,1.0,16.382971450287243
6274,823.8826872619017,3.0,4.0,15.871338781980953
6275,823.8826872619017,1.0,1.0,22.87448686880749
6276,823.8826872619017,4.0,4.0,52.14438534277019
6277,823.8826872619017,5.0,5.0,34.816371413960724
6278,823.8826872619017,2.0,2.0,20.80057515942623
6279,823.8826872619017,1.0,1.0,3.4272406865275924
6280,823.8826872619017,3.0,5.0,44.18897328268135
6283,823.8826872619017,2.0,2.0,18.633418412129558
6284,823.8826872619017,7.0,16.0,99.68149361023819
6285,823.8826872619017,10.0,53.0,356.7952767238298
6286,823.8826872619017,15.0,84.0,582.9694245708877
6287,823.8826872619017,14.0,141.0,843.0171383690578
6288,823.8826872619017,8.0,32.0,203.46472463319367
6289,823.8826872619017,10.0,67.0,289.5324596364573
6290,823.8826872619017,13.0,85.0,445.0403959513891
6291,823.8826872619017,8.0,29.0,150.09038347766898
6292,823.8826872619017,7.0,31.0,157.12276441775347
6293,823.8826872619017,11.0,82.0,429.5018937279911
6294,823.8826872619017,11.0,50.0,336.1943535403127
6295,823.8826872619017,12.0,70.0,349.25453765354115
6296,823.8826872619017,9.0,43.0,222.50524143558113
6297,823.8826872619017,9.0,97.0,351.37599927424685
6298,823.8826872619017,10.0,82.0,395.4981338079922
6299,823.8826872619017,9.0,59.0,235.306923154629
6300,823.8826872619017,10.0,52.0,269.54181455616293
6301,823.8826872619017,12.0,99.0,525.6043260320596
6302,823.8826872619017,12.0,73.0,444.6980340522355
6303,823.8826872619017,11.0,75.0,413.6192833918737
6304,823.8826872619017,2.0,2.0,11.288577559788441
6305,823.8826872619017,8.0,24.0,151.11917819181997
6306,823.8826872619017,2.0,3.0,11.703968516895177
6307,823.8826872619017,11.0,81.0,427.86734970345265
6308,823.8826872619017,10.0,50.0,255.4145964584834
6309,823.8826872619017,7.0,42.0,182.7856740008667
6310,823.8826872619017,9.0,55.0,286.12387421465417
6311,823.8826872619017,8.0,44.0,218.6318337939313
6312,823.8826872619017,12.0,95.0,465.7567345139184
6313,823.8826872619017,11.0,100.0,508.6715486606997
6314,823.8826872619017,13.0,122.0,622.2210728690926
6315,823.8826872619017,13.0,118.0,621.7169047702836
6316,823.8826872619017,16.0,187.0,973.6019888516219
6317,823.8826872619017,16.0,195.0,1061.3240105177624
6318,823.8826872619017,12.0,67.0,333.4699383866026
6319,823.8826872619017,3.0,9.0,33.72699637845003
6320,823.8826872619017,2.0,5.0,21.600493755731293
6321,823.8826872619017,11.0,56.0,341.7901095742821
6322,823.8826872619017,10.0,52.0,313.117614987816
6323,823.8826872619017,9.0,44.0,262.48817129588457
6324,823.8826872619017,7.0,36.0,167.9991151623886
6325,823.8826872619017,3.0,4.0,24.525009870635873
6326,823.8826872619017,2.0,2.0,8.06760337770172
6328,823.8826872619017,5.0,6.0,41.691219542993096
6329,823.8826872619017,4.0,5.0,26.435591130247214
6330,823.8826872619017,6.0,6.0,57.50757856134691
6331,823.8826872619017,11.0,24.0,205.4263964413778
6333,823.8826872619017,6.0,9.0,70.6160860578047
6334,823.8826872619017,5.0,5.0,46.28014531415024
6335,823.8826872619017,1.0,1.0,6.80227532241896
6336,823.8826872619017,4.0,4.0,37.33027967491106
6337,823.8826872619017,1.0,2.0,4.606145517333841
6345,823.8826872619017,1.0,1.0,4.245438207139389
6352,823.8826872619017,1.0,1.0,3.858746413582923
6361,823.8826872619017,1.0,1.0,9.55181025263552
6362,823.8826872619017,2.0,2.0,36.10114557301374
6363,823.8826872619017,1.0,1.0,8.39085064125121
6364,823.8826872619017,1.0,1.0,6.456322826483404
6365,823.8826872619017,2.0,2.0,25.904329893815312
6367,823.8826872619017,1.0,1.0,9.063748051045451
6379,823.8826872619017,4.0,6.0,59.718719135440395
6380,823.8826872619017,3.0,3.0,24.272518169766702
6381,823.8826872619017,1.0,1.0,6.898821312249679
6386,823.8826872619017,6.0,7.0,77.69876250009796
6390,823.8826872619017,6.0,20.0,115.23220661466553
6391,823.8826872619017,8.0,32.0,152.6693043030246
6392,823.8826872619017,12.0,45.0,360.7379815298042
6393,823.8826872619017,8.0,16.0,133.63074091278705
6394,823.8826872619017,6.0,16.0,76.12980448078768
6395,823.8826872619017,10.0,75.0,385.3541992836747
6396,823.8826872619017,11.0,69.0,339.5040939471739
6397,823.8826872619017,11.0,69.0,359.43619715028956
6398,823.8826872619017,8.0,30.0,155.96339999874866
6399,823.8826872619017,13.0,80.0,454.76676084447035
6400,823.8826872619017,6.0,9.0,76.1341038763098
6401,823.8826872619017,10.0,44.0,262.8804795055513
6402,823.8826872619017,10.0,75.0,339.60814379080176
6403,823.8826872619017,3.0,8.0,29.452132656723858
6404,823.8826872619017,11.0,54.0,344.1577068909377
6405,823.8826872619017,10.0,60.0,279.6022161564316
6406,823.8826872619017,2.0,3.0,12.114261515091401
6407,823.8826872619017,10.0,54.0,271.94207728026623
6408,823.8826872619017,3.0,5.0,27.0032360605262
6409,823.8826872619017,11.0,123.0,599.8184093331738
6410,823.8826872619017,11.0,112.0,563.4965718028425
6411,823.8826872619017,11.0,74.0,367.4974522849677
6412,823.8826872619017,10.0,61.0,322.20850084563045
6413,823.8826872619017,13.0,121.0,669.3597929225625
6414,823.8826872619017,10.0,62.0,324.09075957223297
6415,823.8826872619017,9.0,73.0,295.57046365924134
6416,823.8826872619017,9.0,35.0,208.0376039439298
6417,823.8826872619017,10.0,59.0,269.75626393394344
6418,823.8826872619017,6.0,34.0,127.02605168165266
6419,823.8826872619017,9.0,52.0,270.1295731585617
6420,823.8826872619017,13.0,127.0,638.3523402937628
6421,823.8826872619017,11.0,70.0,388.62474645833174
6422,823.8826872619017,8.0,69.0,304.5422465827779
6423,823.8826872619017,6.0,12.0,74.10996234147851
6424,823.8826872619017,5.0,12.0,62.46052414049868
6425,823.8826872619017,1.0,1.0,14.29900268572068
6426,823.8826872619017,7.0,18.0,95.44037881510748
6427,823.8826872619017,7.0,23.0,154.28951235445206
6428,823.8826872619017,12.0,61.0,383.64379644147
6429,823.8826872619017,8.0,26.0,160.86608566557294
6430,823.8826872619017,11.0,34.0,257.0547601861067
